work_id,units,c0_rows,parsed_units,landed_law_units,pending_law_units,unparsed_units,parse_laws,max_chapter,coordinate_collisions,y_state
"pby/yavetz/בני-יאשיהו-לשמותם-ולשנותיהם-61362",5,581,5,5,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/בנין-הבית-4975",94,3129,94,94,0,0,"FLAT_UNIT",95,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/בקור-הליכות-המחלוקת-הראשונה-ע-ד-ס-המורה-37248",53,4622,53,53,0,0,"FLAT_UNIT",53,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ברית-מלכי-פלשתים-עם-אברהם-ויצחק-60850",11,1128,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/גולי-בבל-הראשונים-61363",8,661,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/גורל-ספרי-שלמה-61372",37,2197,37,37,0,0,"FLAT_UNIT",37,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/גזרות-ושמדות-בכל-ארצות-הנוצרים-31891",157,8229,157,157,0,0,"FLAT_UNIT",181,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/גלות-בבל-7248",306,10661,306,306,0,0,"FLAT_UNIT",307,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/גלות-בבל-7249",305,10661,305,305,0,0,"FLAT_UNIT",307,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דבר-הפורים-61367",57,2088,57,57,0,0,"FLAT_UNIT",57,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דברים-אחדים-לסיום-הספר-כלו-39738",12,1132,12,12,0,0,"FLAT_UNIT",12,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דברים-אחדים-מאת-ד-ר-ב-מ-לוין-33029",19,985,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דור-מרדכי-בן-יאיר-ומלאכי-הנביא-7576",162,6769,162,162,0,0,"FLAT_UNIT",163,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דור-ר-אמי-ור-אבהו-טבריא-5473",480,19664,480,480,0,0,"FLAT_UNIT",484,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דור-ר-אמי-ור-אבהו-קסרי-6179",480,21589,480,480,0,0,"FLAT_UNIT",482,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דעת-קדמונינו-על-ימי-השופטים-60868",18,382,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/דרכי-אבותינו-מימי-שלמה-עד-החרבן-2058",338,9598,338,338,0,0,"FLAT_UNIT",340,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/האומה-ושמותיה-60853",6,1004,6,6,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הבכורה-והלויה-60862",14,1793,14,14,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הדור-השני-לאמוראי-בבל-סורא-31811",524,21244,524,524,0,0,"FLAT_UNIT",526,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הדיר-והתיר-9681",60,2611,60,60,0,0,"FLAT_UNIT",60,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/החתון-בבנות-כנען-בימי-האבות-60849",3,153,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/היהדות-והגלות-7397",29,6162,29,29,0,0,"FLAT_UNIT",29,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הכיבוש-והחילוק-6924",104,4268,104,104,0,0,"FLAT_UNIT",104,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הכנסת-גרים-אחרי-מפלת-סנחריב-60926",7,587,7,7,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הכתב-העברי-והאשורי-והתרגום-הארמי-61369",39,2508,39,39,0,0,"FLAT_UNIT",41,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/המורה-לצדקה-או-שני-המאורות-9678",37,3873,37,37,0,0,"FLAT_UNIT",38,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/המסחר-בימי-האבות-60851",3,199,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/המעונים-ומלחמת-בדרך-מצרים-60923",9,845,9,9,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/המעמד-החיצון-אחרי-מתן-הזכוי-39742",77,12848,77,77,0,0,"FLAT_UNIT",85,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/המעמד-הפנימי-אחרי-מתן-הזכוי-39741",125,14346,125,125,0,0,"FLAT_UNIT",144,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הנבואה-הכבושה-60855",4,672,4,4,0,0,"FLAT_UNIT",4,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הנביאים-בימי-עזיהו-יותם-אחז-חזקיהו-ומעשי-סוד-אנשי-חזקיהו-מלך-יהודה-975",525,10240,525,525,0,0,"FLAT_UNIT",528,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/העבודה-במדבר-ובארץ-עד-בנין-ביהמ-ק-60863",22,2233,22,22,0,0,"FLAT_UNIT",22,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/העלות-הגולה-6586",338,11250,338,338,0,0,"FLAT_UNIT",341,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הערה-כוללת-לסדר-השופטים-יחוס-הקרחי-ויחס-בית-דוד-וכהנים-גדולים-60872",5,697,5,5,0,0,"FLAT_UNIT",5,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הפגיעה-הראשונה-לישראל-ביוון-3640",19,1982,19,19,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הקדמה-2372",16,2579,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/הקדמה-תולדות-ר-ז-יעבץ-מאת-א-ש-הרשברג-מתוקן-ע-י-ד-ר-ב-מ-לוין-39743",149,16172,149,149,0,0,"FLAT_UNIT",152,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/השבי-והבזה-לפני-בא-נחמיה-61370",19,726,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/התור-הראשון-לספרות-הנביאים-60918",64,3134,64,64,0,0,"FLAT_UNIT",68,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/זמן-פסל-מיכה-ופילגש-בגבעה-60869",16,428,16,16,0,0,"FLAT_UNIT",16,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/חוט-משוך-בטבע-משפחת-אברהם-60847",3,262,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/חיזוק-מושב-ישראל-בארצו-בידי-נחמיה-605",82,4338,82,82,0,0,"FLAT_UNIT",83,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/חרבות-לאתים-תמונה-מחיי-אכרים-באה-ק-11125",313,8573,313,313,0,0,"FLAT_UNIT",319,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/טז-בירורי-מאורעות-מתוך-מזמורי-תהלים-61375",28,2818,28,28,0,0,"FLAT_UNIT",28,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/טל-ילדות-ללמד-בני-יהודה-ראשית-דעת-28050",742,9702,742,742,0,0,"FLAT_UNIT",764,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/יויכין-וצדקיהו-בעיני-הגולה-61364",8,693,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/יושבי-הארץ-מלפנים-60846",15,1302,15,15,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/יז-שירת-הלל-ושירת-הודאה-61376",114,4327,114,114,0,0,"FLAT_UNIT",114,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/יח-מזמורי-ירמי-וסיעתו-61377",66,1935,66,66,0,0,"FLAT_UNIT",66,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/יחס-בית-שאול-60871",14,856,14,14,0,0,"FLAT_UNIT",14,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-אובדן-ממלכת-אפריים-5945",226,9605,226,226,0,0,"FLAT_UNIT",227,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-אחז-60924",27,3436,27,27,0,0,"FLAT_UNIT",31,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-ברית-הממלכות-135",132,8774,132,132,0,0,"FLAT_UNIT",133,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-גדולה-לישראל-בצרפת-וימי-הקלון-בגרמניא-61347",49,5885,49,49,0,0,"FLAT_UNIT",74,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-דלדול-ממלכת-יהודה-4602",85,2727,85,85,0,0,"FLAT_UNIT",86,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-הגאונים-האחרונים-33074",354,18797,354,354,0,0,"FLAT_UNIT",376,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-הגאונים-התיכונים-33030",178,11511,178,178,0,0,"FLAT_UNIT",189,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-החורבן-1741",107,5645,107,107,0,0,"FLAT_UNIT",108,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-המאה-האחרונה-לישראל-בספרד-36938",90,9431,90,90,0,0,"FLAT_UNIT",102,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-הממלכות-הבודדות-לנפשן-8409",217,8486,217,217,0,0,"FLAT_UNIT",218,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-השופטים-5493",110,5997,110,110,0,0,"FLAT_UNIT",110,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-חזקיהו-5300",95,3747,95,95,0,0,"FLAT_UNIT",97,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-מסע-הצלב-הראשון-וגזרת-תתנ-ו-31819",131,5414,131,131,0,0,"FLAT_UNIT",142,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-מסע-הצלב-הראשון-וגזרת-תתנ-ו-31822",95,4807,95,95,0,0,"FLAT_UNIT",102,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-רבנו-יצחק-אלפסי-ורבנו-שלמה-יצחקי-31818",429,19368,429,429,0,0,"FLAT_UNIT",441,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-ריב-הממלכות-8086",84,5622,84,84,0,0,"FLAT_UNIT",85,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-רש״בם-ורבנו-יוסף-מגאש-31820",193,7600,193,193,0,0,"FLAT_UNIT",196,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-רש״בם-ורבנו-יוסף-מגאש-31823",191,7692,191,191,0,0,"FLAT_UNIT",194,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-שלטון-שלשת-מלכי-בית-תלמי-הראשונים-בישראל-1445",96,5689,96,96,0,0,"FLAT_UNIT",102,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ימי-תקף-הרפורמא-בגרמניא-וימי-אכזריות-הממשלה-ברוסיא-39740",92,9492,92,92,0,0,"FLAT_UNIT",102,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ישראל-בארצו-5815",53,1342,53,53,0,0,"FLAT_UNIT",53,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ישראל-בארצות-המערב-31530",266,21748,266,266,0,0,"FLAT_UNIT",293,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ישראל-בארצות-המערב-33043",496,18193,496,496,0,0,"FLAT_UNIT",519,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/כבושי-יחיד-של-יהודה-ובית-יוסף-60866",32,1853,32,32,0,0,"FLAT_UNIT",34,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/כון-שמות-גבורי-דוד-בש-ב-ובדה-יא-60917",41,394,41,41,0,0,"FLAT_UNIT",43,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/כרך-ראשון-מוצא-דבר-3034",315,30303,315,315,0,0,"FLAT_UNIT",319,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/כרך-שני-מוצא-דבר-6790",864,31238,864,864,0,0,"FLAT_UNIT",894,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/לאמים-ומתבוללים-במצרים-60858",4,1103,4,4,0,0,"FLAT_UNIT",4,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/להשיב-דבר-22995",45,9178,45,45,0,0,"FLAT_UNIT",46,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מאמר-מאת-אליעזר-הכהן-צוויפעל-52118",35,3673,35,35,0,0,"FLAT_UNIT",35,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מאמר-מיוחד-מכבוד-ג-ק-מרן-שר-האומה-רבנו-אברהם-יצחק-הכהן-קוק-שליט-א-37251",20,3413,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מבירורי-מאורעות-מתוך-מזמורי-תהלים-60928",225,7854,225,225,0,0,"FLAT_UNIT",235,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מגדל-המאה-38379",132,24151,132,132,0,0,"FLAT_UNIT",132,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מושב-ישראל-במצרים-7448",80,4952,80,80,0,0,"FLAT_UNIT",80,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מחלפת-השיטה-33049",116,20106,116,116,0,0,"FLAT_UNIT",116,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מכירת-יוסף-60852",7,1188,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מכתבים-אחדים-39744",179,14664,179,179,0,0,"FLAT_UNIT",184,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלאכי-הנביא-ועזרא-הסופר-61368",4,760,4,4,0,0,"FLAT_UNIT",4,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלחמת-דוד-באדום-60916",10,2047,10,10,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלחמת-כדרלעמר-60848",3,296,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלכות-דוד-6461",692,13440,692,692,0,0,"FLAT_UNIT",692,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלכות-שלמה-6266",104,6745,104,104,0,0,"FLAT_UNIT",105,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלכי-יהודה-האחרונים-2686",120,3828,120,120,0,0,"FLAT_UNIT",124,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מלקט-שבלים-9679",47,2463,47,47,0,0,"FLAT_UNIT",47,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מנין-שנות-בית-שני-ודריוש-המדי-ודניאל-שבפרשה-ו-61374",18,2447,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעמד-ישראל-אחרי-היות-פולין-ובנותיה-למדינות-רוסיות-39739",87,7806,87,87,0,0,"FLAT_UNIT",94,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעשה-אבות-8538",115,5797,115,115,0,0,"FLAT_UNIT",115,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעשה-עגל-60861",9,1826,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעשה-עוקבא-ורב-כהן-צדק-33045",11,2173,11,11,0,0,"FLAT_UNIT",11,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעשה-עזרא-ראשית-הסופרים-ותחלת-פרסום-תורה-שבעל-פה-5621",69,4740,69,69,0,0,"FLAT_UNIT",71,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מעשי-אנשי-כנסת-הגדולה-3323",115,5392,115,115,0,0,"FLAT_UNIT",116,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מפלת-סנחריב-60925",49,3178,49,49,0,0,"FLAT_UNIT",50,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מקצת-ממכתבי-הרמבם-ז-ל-37249",29,3953,29,29,0,0,"FLAT_UNIT",29,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/משפחת-הקיני-60864",9,721,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מתוך-קונטרס-תוספת-ומלואים-52117",4,65,4,4,0,0,"FLAT_UNIT",4,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/מתיהמדבר-60375",3,359,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/נבואת-אחיהו-והבאים-אחריו-60919",3,50,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/נביאים-שהתנבאו-בפרק-אחד-60927",386,7133,386,386,0,0,"FLAT_UNIT",392,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/נדר-יפתח-ונזירות-שמשון-60870",7,861,7,7,0,0,"FLAT_UNIT",7,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/סדור-משמרות-כהונה-ולויה-ומושבותם-לעריהם-בימי-בית-שני-61365",8,988,8,8,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/סדר-מלחמות-יהושפט-האחרונות-60920",7,891,7,7,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ספורי-דוד-המלך-60505",18,2736,18,18,0,0,"FLAT_UNIT",18,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/עזיהו-ויותם-זכריה-שלום-ומנחם-60922",23,760,23,23,0,0,"FLAT_UNIT",24,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/פלאי-ים-60374",19,1167,19,19,0,0,"FLAT_UNIT",19,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/פרט-9680",25,384,25,25,0,0,"FLAT_UNIT",25,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/פרשת-משפטים-60860",20,692,20,20,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/צדקת-ס-דברי-הימים-ftn4-וערכו-61371",33,2786,33,33,0,0,"FLAT_UNIT",33,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/קדמות-המלאכה-בישראל-60856",13,968,13,13,0,0,"FLAT_UNIT",15,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/קדמות-התורה-ואחדותה-60867",39,3810,39,39,0,0,"FLAT_UNIT",39,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/קושי-השעבוד-60859",13,821,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/קטגוריא-בין-בית-דוד-ובין-בית-אחר-60921",7,957,7,7,0,0,"FLAT_UNIT",8,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ר-יהודה-הלוי-ומעשיו-31821",560,16249,560,560,0,0,"FLAT_UNIT",564,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראש-השנה-לאילנות-7115",112,3461,112,112,0,0,"FLAT_UNIT",115,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשי-הגולה-לתולדותם-33044",22,4023,22,22,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשית-אדום-ועמלק-60865",18,1467,18,18,0,0,"FLAT_UNIT",20,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשית-המלוכה-7767",156,8352,156,156,0,0,"FLAT_UNIT",156,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשית-ימי-כנסת-הגדולה-3971",208,9492,208,208,0,0,"FLAT_UNIT",209,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשית-כת-הפרושים-61366",13,1187,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/ראשית-עבודת-הסופרים-בישראל-60854",27,3397,27,27,0,0,"FLAT_UNIT",28,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רבוי-הנשים-בישראל-60857",3,376,3,3,0,0,"FLAT_UNIT",3,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רבן-יוחנן-רבותיו-וחבריו-צפורי-וטבריא-31810",721,31626,721,721,0,0,"FLAT_UNIT",724,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רבנו-משה-בן-נחמן-31529",184,7089,184,184,0,0,"FLAT_UNIT",187,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רבנו-סעדיה-גאון-33040",421,21196,421,421,0,0,"FLAT_UNIT",440,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רוח-חדשה-חורבן-שילה-ותחית-הנבואה-6136",123,4353,123,123,0,0,"FLAT_UNIT",123,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רמזי-חתום-כה-ק-בגוף-המקראות-61373",33,1632,33,33,0,0,"FLAT_UNIT",33,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/רפיון-הלחץ-מחוץ-ופרצות-נראות-מבית-61345",215,24642,215,215,0,0,"FLAT_UNIT",242,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/שאלת-חכמי-צרפת-ותשובת-הרמבם-ז-ל-37250",69,5209,69,69,0,0,"FLAT_UNIT",69,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/שזח-ה-רבינו-משה-ב-מ-אמת-ותורתו-אמת-52119",63,4622,63,63,0,0,"FLAT_UNIT",64,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/שיחות-מני-קדם-עם-מאמר-הגיוני-על-סגלת-המליצה-הספורית-בהגדות-חז-ל-בשם-המקרא-והאגדה-50385",523,43101,523,523,0,0,"FLAT_UNIT",524,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/שמועות-מני-קדם-9682",52,4768,52,52,0,0,"FLAT_UNIT",52,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תולדות-ישראל-חלק-חמישי-מראשית-שלטון-הורדוס-עד-אחרי-החורבן-3056",877,58676,877,877,0,0,"FLAT_UNIT",976,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תולדות-ישראל-חלק-שביעי-מוצא-דבר-5859",372,14216,372,372,0,0,"FLAT_UNIT",373,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תולדות-ישראל-חלק-ששי-מוצא-דבר-3158",754,42649,754,754,0,0,"FLAT_UNIT",756,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תולדות-ישראל-כרך-13-38383",689,74770,689,689,0,0,"FLAT_UNIT",784,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תולדות-ישראל-רבנו-משה-בן-מימון-הרמב-ם-ומעשיו-1651",450,23645,450,450,0,0,"FLAT_UNIT",461,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תוצאות-7893",135,12763,135,135,0,0,"FLAT_UNIT",136,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תיקונים-52120",5,285,5,5,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תקון-במספר-השנים-33047",4,785,4,4,0,0,"FLAT_UNIT",4,0,"FULLY_PARSED_LANDED_LAW"
"pby/yavetz/תשובת-דור-ישעיהו-6291",505,31684,505,505,0,0,"FLAT_UNIT",505,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אגגי-הנותן-רוזנים-משחק-3164",49,251,49,49,0,0,"FLAT_UNIT",49,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אדון-יצרו-אסיר-יוצרו-וקונו-לרבי-משה-בן-אלששי-6119",23,116,23,23,0,0,"FLAT_UNIT",23,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אדון-עבדיו-הריץ-מבית-עבדים-יום-פדם-3969",26,162,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אדני-נגדך-כל-תאותי-2057",47,213,47,47,0,0,"FLAT_UNIT",47,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אוהבי-לחייו-יריקו-974",30,170,30,30,0,0,"FLAT_UNIT",30,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/איך-אחריך-אמצאה-מרגוע-6331",13,77,13,13,0,0,"FLAT_UNIT",13,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/איך-מעינות-חכמה-לך-נמסרו-8391",27,146,27,27,0,0,"FLAT_UNIT",27,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/איך-מעינות-עיני-אוכח-1866",29,220,29,29,0,0,"FLAT_UNIT",29,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אל-בחלום-ליל-תשמחי-דוה-4956",55,255,55,55,0,0,"FLAT_UNIT",55,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אלוף-החן-את-אלופי-1250",9,74,9,9,0,0,"FLAT_UNIT",9,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אלי-רפאני-וארפא-2869",10,54,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אליך-אלכה-ועיני-למעונך-8537",26,154,26,26,0,0,"FLAT_UNIT",26,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אם-רצון-נפשכם-אגרת-6789",10,56,10,10,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אמונות-יהגה-חכי-3639",94,302,94,94,0,0,"FLAT_UNIT",94,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אמת-אשפט-ואדינה-בצדק-2355",9,50,9,9,0,0,"FLAT_UNIT",10,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אני-אשמח-בך-דודי-לבדי-8689",6,38,6,6,0,0,"FLAT_UNIT",6,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אסיר-משחר-את-פני-רבו-2524",36,183,36,36,0,0,"FLAT_UNIT",36,0,"FULLY_PARSED_LANDED_LAW"
"pby/yehuda-halevi/אסיר-משתחוה-ארץ-אפים-2215",39,191,39,39,0,0,"FLAT_UNIT",39,0,"FULLY_PARSED_LANDED_LAW"
